fault_id,node_id,visit_id,visit_date:,original_reported_date,node_age,node_type,fault_type,engineer_skill_level,engineer_note,outcome
FAULT2358,NODE468,0,2020-05-25 00:00:00,2020-05-20 00:00:00,10,TYPE5,FAULT7,LEVEL1,176 84 78 0,FAIL
FAULT5154,NODE21,1,2020-05-29 00:00:00,2020-05-23 00:00:00,16,TYPE4,FAULT2,LEVEL4,156 33 78 50 88 124 102 115 89 103 128 202,FAIL
FAULT3304,NODE228,1,2020-10-15 00:00:00,2020-10-11 00:00:00,10,TYPE4,FAULT5,LEVEL3,203 201 43 158,SUCCESS
FAULT5452,NODE315,1,2020-04-14 00:00:00,2020-04-10 00:00:00,8,TYPE5,FAULT7,LEVEL2,124 21 177 149 105 170 109 2 18,FAIL
FAULT4990,NODE56,0,2020-01-24 00:00:00,2020-01-15 00:00:00,15,TYPE4,FAULT6,LEVEL1,124 35 36 52 137 121 46 55 54 200,FAIL
FAULT3295,NODE264,0,2020-02-08 00:00:00,2020-02-06 00:00:00,10,TYPE1,FAULT7,LEVEL5,140 64 76 60 202,SUCCESS
FAULT5300,NODE487,4,2020-11-26 00:00:00,2020-11-05 00:00:00,14,TYPE3,FAULT6,LEVEL2,131 140 47 100 156 106 157 17 87 187 175 203 139,SUCCESS
FAULT5484,NODE87,2,2020-08-24 00:00:00,2020-08-02 00:00:00,9,TYPE1,FAULT6,LEVEL2,120 73 19 3 132,SUCCESS
FAULT2124,NODE478,2,2020-12-15 00:00:00,2020-12-04 00:00:00,8,TYPE2,FAULT1,LEVEL2,128 22 1 116 78 149 196 71 25 124 30 184,SUCCESS
FAULT1433,NODE378,0,2020-02-16 00:00:00,2020-02-11 00:00:00,7,TYPE2,FAULT7,LEVEL2,118 20 174 9 152 190 14 110 140 58 22 8 181 201,SUCCESS
FAULT1275,NODE150,1,2020-12-11 00:00:00,2020-12-01 00:00:00,14,TYPE5,FAULT4,LEVEL2,193 81 177,FAIL
FAULT1554,NODE107,0,2020-11-24 00:00:00,2020-11-18 00:00:00,16,TYPE2,FAULT6,LEVEL4,66 13 105 147 70 148 100 26 116 7 83,FAIL
FAULT2684,NODE319,3,2020-11-14 00:00:00,2020-11-02 00:00:00,7,TYPE5,FAULT4,LEVEL1,192 114 163 52 57 180 199 36 177 83 113 8 154 19 130,FAIL
FAULT2132,NODE474,2,2020-12-06 00:00:00,2020-11-16 00:00:00,4,TYPE3,FAULT9,LEVEL3,187 4 117 3 6 109 167,FAIL
FAULT8250,NODE70,2,2020-03-26 00:00:00,2020-03-12 00:00:00,14,TYPE5,FAULT4,LEVEL2,145 183 12 110 51 97 196 141 133 192,SUCCESS
FAULT3241,NODE250,2,2020-03-26 00:00:00,2020-03-06 00:00:00,0,TYPE2,FAULT6,LEVEL4,103 120 34,SUCCESS
FAULT1447,NODE278,0,2020-10-13 00:00:00,2020-10-08 00:00:00,11,TYPE3,FAULT6,LEVEL5,192 146 135 182 120 48,SUCCESS
FAULT4942,NODE192,0,2020-07-23 00:00:00,2020-07-13 00:00:00,0,TYPE4,FAULT8,LEVEL1,23 152 67 162 108 28 114 148 1,SUCCESS
FAULT5348,NODE237,4,2020-07-30 00:00:00,2020-07-14 00:00:00,10,TYPE2,FAULT6,LEVEL3,154 39 93 2 18 107 92,SUCCESS
FAULT6130,NODE95,3,2020-05-16 00:00:00,2020-04-25 00:00:00,13,TYPE2,FAULT6,LEVEL3,132 124 176 203 160 56 2 21 143 3 128 125 153 202 51 200,FAIL
FAULT757,NODE35,0,2020-03-15 00:00:00,2020-03-13 00:00:00,0,TYPE1,FAULT8,LEVEL5,166 190 8 113 160 92 51 15 140,FAIL
FAULT631,NODE272,0,2020-11-15 00:00:00,2020-11-08 00:00:00,5,TYPE4,FAULT3,LEVEL5,52 99 78 92 196 48,FAIL
FAULT2286,NODE289,0,2020-03-26 00:00:00,2020-03-20 00:00:00,18,TYPE5,FAULT7,LEVEL4,87 67 152 172 49 121 145 141 51 187 78 83 203,SUCCESS
FAULT2868,NODE179,1,2020-05-31 00:00:00,2020-05-20 00:00:00,11,TYPE3,FAULT2,LEVEL5,78 58 137 75 33 110 30 123 76 24 163 15 169 151 200,FAIL
FAULT5266,NODE130,2,2020-01-30 00:00:00,2020-01-23 00:00:00,11,TYPE3,FAULT6,LEVEL4,143 147 181 169 139 196 202,FAIL
FAULT3695,NODE334,0,2020-01-14 00:00:00,2020-01-12 00:00:00,10,TYPE5,FAULT5,LEVEL3,95 159 199 195 145 166 56 181 66 25 108 74 122 162 112,SUCCESS
FAULT5610,NODE359,1,2020-03-10 00:00:00,2020-03-02 00:00:00,16,TYPE1,FAULT2,LEVEL2,75 103 142 70 68,FAIL
FAULT4889,NODE476,0,2020-01-20 00:00:00,2020-01-14 00:00:00,20,TYPE2,FAULT1,LEVEL2,162 94 100 171,FAIL
FAULT7611,NODE122,2,2020-04-11 00:00:00,2020-03-18 00:00:00,2,TYPE2,FAULT2,LEVEL4,183 201 192 90 109 152 196 18,SUCCESS
FAULT6629,NODE120,0,2020-06-11 00:00:00,2020-06-02 00:00:00,14,TYPE5,FAULT8,LEVEL1,113 51 126 57 96 194 114 144 20 146 101 69 192 143 84,SUCCESS
FAULT783,NODE219,4,2020-06-09 00:00:00,2020-05-13 00:00:00,18,TYPE3,FAULT7,LEVEL5,122 191 64 36 167 139 150 42 138 19,SUCCESS
FAULT5030,NODE428,1,2020-03-04 00:00:00,2020-02-23 00:00:00,15,TYPE3,FAULT6,LEVEL1,87 45 26 157 100 194 112 67 149,SUCCESS
FAULT7069,NODE47,0,2020-10-29 00:00:00,2020-10-24 00:00:00,18,TYPE3,FAULT5,LEVEL4,150 55 195 23 115 170 181 10,FAIL
FAULT2176,NODE407,1,2020-12-21 00:00:00,2020-12-04 00:00:00,3,TYPE4,FAULT2,LEVEL3,153 6 138 51 56 171,SUCCESS
FAULT4963,NODE164,3,2020-08-30 00:00:00,2020-08-11 00:00:00,11,TYPE5,FAULT9,LEVEL4,110 71 195 58 81 185 99 15 23 14,SUCCESS
FAULT5277,NODE359,2,2020-09-22 00:00:00,2020-09-03 00:00:00,8,TYPE3,FAULT6,LEVEL1,89 188 86 110 97 5 198 39 193 12 181 200,SUCCESS
FAULT9823,NODE78,2,2020-04-12 00:00:00,2020-03-21 00:00:00,12,TYPE4,FAULT4,LEVEL2,102 201 163 166 123 40 195 47,SUCCESS
FAULT6636,NODE29,0,2020-02-23 00:00:00,2020-02-16 00:00:00,2,TYPE4,FAULT6,LEVEL1,49 7 20 203,FAIL
FAULT107,NODE465,0,2020-09-04 00:00:00,2020-09-02 00:00:00,2,TYPE2,FAULT1,LEVEL4,151 197 130 163 55 15,SUCCESS
FAULT15,NODE117,0,2020-04-25 00:00:00,2020-04-17 00:00:00,5,TYPE3,FAULT4,LEVEL3,49 114 90 116 149 106 193,FAIL
FAULT3882,NODE273,0,2020-02-04 00:00:00,2020-01-25 00:00:00,16,TYPE4,FAULT2,LEVEL1,117 196 83 189 17 93,FAIL
FAULT2681,NODE100,0,2020-11-27 00:00:00,2020-11-20 00:00:00,4,TYPE4,FAULT6,LEVEL3,189 58 194 202 61 107 140 193 171 91 8 14 139 142,SUCCESS
FAULT4752,NODE45,0,2020-04-29 00:00:00,2020-04-25 00:00:00,4,TYPE1,FAULT8,LEVEL1,127 51 82 118 40 41 165 14 4 167 28 200,FAIL
FAULT1678,NODE191,5,2021-01-22 00:00:00,2020-12-16 00:00:00,0,TYPE1,FAULT7,LEVEL2,96 25 70 200,SUCCESS
FAULT5376,NODE115,0,2020-08-26 00:00:00,2020-08-21 00:00:00,9,TYPE3,FAULT9,LEVEL2,195 78 161 172 200 17 194 185 12,FAIL
FAULT1814,NODE160,0,2020-03-22 00:00:00,2020-03-17 00:00:00,19,TYPE2,FAULT8,LEVEL3,113 27 193 49 132 116 158 101 135 200 142,FAIL
FAULT8513,NODE288,1,2020-11-20 00:00:00,2020-11-15 00:00:00,17,TYPE4,FAULT4,LEVEL3,117 69 191 200 133 142 99 46,SUCCESS
FAULT9258,NODE244,0,2020-10-14 00:00:00,2020-10-13 00:00:00,7,TYPE2,FAULT1,LEVEL5,37 196 118 31 191 200,FAIL
FAULT8987,NODE293,1,2020-11-17 00:00:00,2020-11-03 00:00:00,20,TYPE4,FAULT8,LEVEL3,84 173 67 99 121 75 146 127 142 89 144 79,SUCCESS
FAULT7295,NODE108,1,2020-12-31 00:00:00,2020-12-24 00:00:00,20,TYPE2,FAULT3,LEVEL3,31 82 149 106 167 186 189 55 24 6 75 113 23 154 42,FAIL
FAULT488,NODE429,0,2020-01-28 00:00:00,2020-01-20 00:00:00,11,TYPE4,FAULT8,LEVEL3,51 27 16 162 106 142 29 63 169 93 99 0 97,SUCCESS
FAULT3799,NODE497,1,2020-02-28 00:00:00,2020-02-18 00:00:00,5,TYPE3,FAULT9,LEVEL2,11 68 129 128 19 196 36,FAIL
FAULT9,NODE276,0,2020-08-10 00:00:00,2020-08-04 00:00:00,0,TYPE1,FAULT2,LEVEL1,151 176 28 54 36 72,FAIL
FAULT544,NODE433,0,2020-07-21 00:00:00,2020-07-14 00:00:00,20,TYPE1,FAULT2,LEVEL5,139 7 20 130 198 38 200,SUCCESS
FAULT8434,NODE169,1,2020-06-01 00:00:00,2020-05-25 00:00:00,9,TYPE5,FAULT4,LEVEL5,118 92 117 32 169 203 50 70 192,FAIL
FAULT3966,NODE36,1,2020-07-12 00:00:00,2020-07-04 00:00:00,10,TYPE2,FAULT6,LEVEL2,15 63 101 119 57 34 155 202 102 200,FAIL
FAULT9669,NODE270,0,2020-03-07 00:00:00,2020-03-01 00:00:00,18,TYPE2,FAULT1,LEVEL5,151 29 199 200 115 78 105 152 102 89 170,SUCCESS
FAULT9063,NODE337,0,2020-09-21 00:00:00,2020-09-16 00:00:00,11,TYPE1,FAULT6,LEVEL4,49 61 76,FAIL
FAULT5991,NODE469,0,2020-09-21 00:00:00,2020-09-13 00:00:00,4,TYPE3,FAULT8,LEVEL2,70 48 82 200 6,SUCCESS
FAULT7877,NODE369,1,2020-06-19 00:00:00,2020-06-11 00:00:00,7,TYPE2,FAULT3,LEVEL2,5 149 133 29 79 103 114 200 91 198 0 13 74,FAIL
FAULT6940,NODE266,1,2020-10-16 00:00:00,2020-10-05 00:00:00,7,TYPE5,FAULT4,LEVEL3,104 110 70 32 194 30 101 169 109 155 187 62 18 49,SUCCESS
FAULT8066,NODE125,3,2020-08-28 00:00:00,2020-08-03 00:00:00,20,TYPE5,FAULT9,LEVEL5,153 89 93 160 164 40 6 199 91,SUCCESS
FAULT7380,NODE32,0,2020-06-13 00:00:00,2020-06-08 00:00:00,11,TYPE2,FAULT3,LEVEL1,173 103 172 142 129 112 140,SUCCESS
FAULT4728,NODE208,0,2020-11-26 00:00:00,2020-11-25 00:00:00,11,TYPE3,FAULT8,LEVEL5,108 162 115 160 110 31 158 8,SUCCESS
FAULT7206,NODE61,1,2020-09-21 00:00:00,2020-09-09 00:00:00,9,TYPE3,FAULT9,LEVEL4,82 65 35 19 91 31,SUCCESS
FAULT7211,NODE381,0,2020-11-11 00:00:00,2020-11-01 00:00:00,6,TYPE5,FAULT4,LEVEL3,168 136 120 47 15 123 113 99 40 162 202,SUCCESS
FAULT1835,NODE142,0,2020-08-03 00:00:00,2020-07-24 00:00:00,8,TYPE4,FAULT9,LEVEL3,24 113 46,SUCCESS
FAULT6732,NODE129,1,2020-06-22 00:00:00,2020-06-09 00:00:00,2,TYPE4,FAULT3,LEVEL1,202 126 186 84 61,FAIL
FAULT1361,NODE356,0,2020-04-29 00:00:00,2020-04-23 00:00:00,1,TYPE4,FAULT5,LEVEL1,147 96 8 60,SUCCESS
FAULT902,NODE437,1,2020-08-27 00:00:00,2020-08-18 00:00:00,9,TYPE4,FAULT9,LEVEL3,103 85 130 16 161 182 136 166 137 26,FAIL
FAULT6690,NODE291,2,2020-05-08 00:00:00,2020-04-19 00:00:00,0,TYPE4,FAULT4,LEVEL5,9 24 165 3 124,SUCCESS
FAULT816,NODE376,0,2020-09-18 00:00:00,2020-09-16 00:00:00,18,TYPE1,FAULT8,LEVEL3,28 161 153 171 145 103 38 85 114 203,SUCCESS
FAULT6543,NODE136,2,2020-06-29 00:00:00,2020-06-23 00:00:00,18,TYPE4,FAULT5,LEVEL3,146 174 12 14 122 64 126 202,SUCCESS
FAULT5617,NODE263,1,2020-08-21 00:00:00,2020-08-10 00:00:00,20,TYPE1,FAULT5,LEVEL2,95 191 162 67,FAIL
FAULT473,NODE371,0,2020-01-14 00:00:00,2020-01-07 00:00:00,10,TYPE2,FAULT9,LEVEL5,77 22 186 177 9 55 52 168 202 45 130 6 101 175 107 201,SUCCESS
FAULT5090,NODE161,1,2020-03-26 00:00:00,2020-03-15 00:00:00,1,TYPE5,FAULT3,LEVEL4,39 126 171 151 155 0 93 35 4 10 69 202,FAIL
FAULT5806,NODE434,0,2020-04-28 00:00:00,2020-04-24 00:00:00,18,TYPE2,FAULT8,LEVEL4,81 96 70 90 56 52 7 32 169 194 121 159 112 13 44,FAIL
FAULT2569,NODE342,0,2020-05-26 00:00:00,2020-05-23 00:00:00,0,TYPE1,FAULT5,LEVEL5,22 170 39 10 70 137 140 104 191 61 82 197 4 142,SUCCESS
FAULT2529,NODE196,1,2020-06-23 00:00:00,2020-06-18 00:00:00,15,TYPE5,FAULT9,LEVEL3,188 160 102 26 15 177 41 2 161,FAIL
FAULT5443,NODE315,0,2020-07-09 00:00:00,2020-07-02 00:00:00,1,TYPE2,FAULT3,LEVEL5,109 6 192 157 196 34 47 63 133 22,SUCCESS
FAULT217,NODE133,0,2020-08-17 00:00:00,2020-08-10 00:00:00,1,TYPE4,FAULT9,LEVEL3,127 11 116,SUCCESS
FAULT4718,NODE289,1,2020-11-25 00:00:00,2020-11-17 00:00:00,19,TYPE4,FAULT7,LEVEL1,125 185 118 16 203 24 188 151 104 35 142 30 197,FAIL
FAULT8232,NODE348,0,2020-07-09 00:00:00,2020-07-01 00:00:00,2,TYPE5,FAULT1,LEVEL1,136 147 133 89 191 113 91 185 77 105 43 84 3 52,SUCCESS
FAULT2692,NODE163,0,2020-10-10 00:00:00,2020-10-05 00:00:00,2,TYPE1,FAULT9,LEVEL1,101 137 190 49 140 143 26 37,SUCCESS
FAULT648,NODE227,3,2020-02-02 00:00:00,2020-01-15 00:00:00,3,TYPE3,FAULT7,LEVEL1,112 169 59 200,SUCCESS
FAULT5868,NODE332,3,2020-02-14 00:00:00,2020-01-24 00:00:00,19,TYPE1,FAULT1,LEVEL1,90 133 202 4 91 126,SUCCESS
FAULT1082,NODE344,0,2020-09-28 00:00:00,2020-09-24 00:00:00,18,TYPE3,FAULT7,LEVEL5,68 182 148 154 47 44,FAIL
FAULT757,NODE35,1,2020-03-16 00:00:00,2020-03-13 00:00:00,0,TYPE1,FAULT8,LEVEL4,5 12 39 52,FAIL
FAULT8392,NODE495,1,2020-11-03 00:00:00,2020-10-20 00:00:00,2,TYPE4,FAULT2,LEVEL1,60 82 179 124 62 177 125 31 12 193 114 22,FAIL
FAULT449,NODE233,0,2020-07-30 00:00:00,2020-07-22 00:00:00,10,TYPE5,FAULT9,LEVEL2,74 201 49 102 115 69 149 55 27 135 80 122,FAIL
FAULT8490,NODE286,0,2020-10-24 00:00:00,2020-10-21 00:00:00,20,TYPE5,FAULT3,LEVEL4,150 112 121 177 29 201,FAIL
FAULT8580,NODE125,0,2020-05-21 00:00:00,2020-05-12 00:00:00,20,TYPE1,FAULT1,LEVEL1,194 81 139 189 71 32 45 112 83 77 185 137,FAIL
FAULT7869,NODE355,1,2020-01-10 00:00:00,2020-01-06 00:00:00,20,TYPE5,FAULT5,LEVEL3,54 16 202 186 73 148 183 36 151 136 63 31,SUCCESS
FAULT8393,NODE142,0,2020-09-27 00:00:00,2020-09-21 00:00:00,3,TYPE4,FAULT6,LEVEL3,153 25 48 78 186 140 82 76 120 86 188,FAIL
FAULT2839,NODE237,2,2020-12-03 00:00:00,2020-11-12 00:00:00,14,TYPE3,FAULT9,LEVEL2,17 185 50 16 157 49 46 77 175 186 31 59 69 179 103,FAIL
FAULT6497,NODE37,0,2020-09-12 00:00:00,2020-09-08 00:00:00,14,TYPE3,FAULT5,LEVEL3,134 150 67 26 167,FAIL
FAULT7656,NODE37,0,2020-10-20 00:00:00,2020-10-10 00:00:00,2,TYPE2,FAULT5,LEVEL4,125 28 55 45 124 65 160 101 88,SUCCESS
FAULT5856,NODE186,0,2020-01-15 00:00:00,2020-01-09 00:00:00,2,TYPE1,FAULT3,LEVEL4,154 20 170 52 17 149 122 76 106 192,SUCCESS
FAULT2349,NODE106,0,2020-06-25 00:00:00,2020-06-21 00:00:00,17,TYPE1,FAULT4,LEVEL2,141 72 159 144 53 174 131 177 127 20 56 75 118 105 120,SUCCESS
FAULT9112,NODE212,1,2020-11-23 00:00:00,2020-11-09 00:00:00,14,TYPE5,FAULT9,LEVEL2,185 130 188 3 108 95 51 78 109 99 100,FAIL
FAULT6223,NODE97,0,2020-05-24 00:00:00,2020-05-19 00:00:00,16,TYPE4,FAULT3,LEVEL1,117 64 191 202,FAIL
FAULT7904,NODE328,1,2020-07-16 00:00:00,2020-07-05 00:00:00,9,TYPE3,FAULT6,LEVEL1,187 156 111 45 46 16 48 150 83 26,SUCCESS
FAULT8155,NODE298,1,2020-12-22 00:00:00,2020-12-11 00:00:00,16,TYPE3,FAULT7,LEVEL4,86 105 116 65 53 38 35 134,SUCCESS
FAULT5904,NODE427,0,2020-10-26 00:00:00,2020-10-18 00:00:00,11,TYPE4,FAULT7,LEVEL4,95 26 157 177 153 82 112 5 192 87 72 131 136 20 2,FAIL
FAULT4896,NODE189,1,2021-01-05 00:00:00,2020-12-17 00:00:00,13,TYPE2,FAULT8,LEVEL1,187 156 151 119 91 13 139,SUCCESS
FAULT5742,NODE311,1,2020-08-23 00:00:00,2020-08-08 00:00:00,17,TYPE4,FAULT2,LEVEL4,87 145 59 167 190 139,SUCCESS
FAULT4148,NODE243,1,2020-02-25 00:00:00,2020-02-16 00:00:00,4,TYPE2,FAULT2,LEVEL5,147 69 27,SUCCESS
FAULT7823,NODE247,0,2020-04-22 00:00:00,2020-04-15 00:00:00,19,TYPE5,FAULT1,LEVEL2,183 159 134 201,FAIL
FAULT1929,NODE92,1,2020-09-08 00:00:00,2020-08-24 00:00:00,10,TYPE5,FAULT7,LEVEL5,193 16 112 20 160 28 164 153 64 167 197 93 2 0 61,FAIL
FAULT1892,NODE372,1,2020-10-28 00:00:00,2020-10-12 00:00:00,3,TYPE5,FAULT1,LEVEL1,10 192 3 24 203 178 53 163 8 126 34 200,SUCCESS
FAULT2721,NODE110,2,2020-11-08 00:00:00,2020-10-16 00:00:00,2,TYPE2,FAULT4,LEVEL1,79 80 57 103 94 203,FAIL
FAULT4517,NODE421,0,2020-10-18 00:00:00,2020-10-14 00:00:00,5,TYPE2,FAULT1,LEVEL2,122 187 46 18 95 62 116,FAIL
FAULT6586,NODE155,0,2020-08-28 00:00:00,2020-08-23 00:00:00,20,TYPE4,FAULT4,LEVEL4,45 81 47,FAIL
FAULT3993,NODE215,0,2020-07-07 00:00:00,2020-07-03 00:00:00,7,TYPE1,FAULT1,LEVEL3,29 172 96 25 171 73 160,FAIL
FAULT9938,NODE195,0,2020-01-23 00:00:00,2020-01-20 00:00:00,1,TYPE4,FAULT9,LEVEL2,39 70 98 38 92 124 30 29 78 97 182 176 122,SUCCESS
FAULT9242,NODE314,2,2021-01-05 00:00:00,2020-12-10 00:00:00,2,TYPE5,FAULT1,LEVEL1,3 165 124 139 40 136,FAIL
FAULT7150,NODE282,0,2020-11-19 00:00:00,2020-11-17 00:00:00,10,TYPE3,FAULT1,LEVEL3,109 104 168,SUCCESS
FAULT982,NODE230,1,2020-08-30 00:00:00,2020-08-21 00:00:00,12,TYPE4,FAULT5,LEVEL1,82 6 115 78 79 50 35 14 147 129 139 87 20,FAIL
FAULT4327,NODE260,1,2020-07-04 00:00:00,2020-06-23 00:00:00,8,TYPE5,FAULT2,LEVEL1,31 11 77 35 97 154 171 89 51,FAIL
FAULT427,NODE15,0,2020-11-09 00:00:00,2020-11-02 00:00:00,19,TYPE2,FAULT4,LEVEL2,115 136 93 46 178 170 139 167 70 120 33 111 85,SUCCESS
FAULT7520,NODE97,2,2020-11-02 00:00:00,2020-10-16 00:00:00,18,TYPE1,FAULT3,LEVEL2,7 160 161 114 154 105 1 88 52 79 164 42 60 72,FAIL
FAULT4962,NODE340,0,2020-03-03 00:00:00,2020-02-22 00:00:00,5,TYPE2,FAULT1,LEVEL2,156 128 182 19 159 6 12 151 145 29 77 163,SUCCESS
FAULT5221,NODE280,1,2020-09-29 00:00:00,2020-09-13 00:00:00,13,TYPE2,FAULT4,LEVEL3,114 73 167 201,FAIL
FAULT1957,NODE37,0,2020-02-25 00:00:00,2020-02-23 00:00:00,7,TYPE3,FAULT9,LEVEL5,168 103 58 92 36 73 68 173 37 95 89 18,SUCCESS
FAULT9866,NODE23,0,2020-04-23 00:00:00,2020-04-22 00:00:00,19,TYPE4,FAULT6,LEVEL5,164 146 186 1 194 163 38 81,SUCCESS
FAULT2216,NODE125,0,2020-03-23 00:00:00,2020-03-18 00:00:00,13,TYPE4,FAULT1,LEVEL1,70 61 153 57 134 20 1 145 203,FAIL
FAULT1945,NODE482,1,2020-11-19 00:00:00,2020-11-10 00:00:00,13,TYPE3,FAULT6,LEVEL1,8 166 133 100 91 145 67 107 141 57 42 12 16 201,SUCCESS
FAULT5696,NODE419,1,2020-02-23 00:00:00,2020-02-05 00:00:00,17,TYPE2,FAULT5,LEVEL4,5 174 160 20 0 83 38 144 39 171 29,FAIL
FAULT871,NODE489,3,2020-05-23 00:00:00,2020-05-06 00:00:00,2,TYPE2,FAULT7,LEVEL1,128 27 41 161 101 51 108 140 72 149 146 203 4 42,FAIL
FAULT8812,NODE356,1,2020-12-21 00:00:00,2020-12-18 00:00:00,12,TYPE4,FAULT1,LEVEL5,192 7 120 117 79 140 66,SUCCESS
FAULT6501,NODE66,1,2020-11-28 00:00:00,2020-11-22 00:00:00,13,TYPE3,FAULT9,LEVEL1,79 63 102 144 13 39 142 125 201,FAIL
FAULT4732,NODE26,1,2020-02-26 00:00:00,2020-02-09 00:00:00,6,TYPE2,FAULT6,LEVEL1,97 139 144 19 108 65 8 102 58 90 60 154,FAIL
FAULT3184,NODE74,0,2020-09-23 00:00:00,2020-09-13 00:00:00,1,TYPE3,FAULT3,LEVEL3,88 110 177 50 89 74 3 203,FAIL
FAULT2188,NODE403,3,2020-09-29 00:00:00,2020-09-06 00:00:00,12,TYPE2,FAULT3,LEVEL2,33 65 127 164,SUCCESS
FAULT1810,NODE173,0,2020-12-20 00:00:00,2020-12-13 00:00:00,9,TYPE4,FAULT7,LEVEL4,30 11 168,SUCCESS
FAULT5524,NODE418,2,2021-01-01 00:00:00,2020-12-14 00:00:00,3,TYPE1,FAULT5,LEVEL3,125 92 163 199 76 68 101 167 169 108 36,SUCCESS
FAULT2108,NODE409,0,2020-09-19 00:00:00,2020-09-10 00:00:00,19,TYPE2,FAULT4,LEVEL5,74 67 99 32 191 81 190 82 181,FAIL
FAULT9214,NODE251,0,2020-01-15 00:00:00,2020-01-12 00:00:00,20,TYPE2,FAULT1,LEVEL2,103 23 133 198 107 73 104 60,SUCCESS
FAULT2191,NODE349,0,2020-02-12 00:00:00,2020-02-11 00:00:00,13,TYPE1,FAULT2,LEVEL4,43 124 97,SUCCESS
FAULT1942,NODE281,0,2020-04-10 00:00:00,2020-04-05 00:00:00,9,TYPE3,FAULT1,LEVEL5,171 90 53 24 43,SUCCESS
FAULT8904,NODE156,1,2020-08-18 00:00:00,2020-08-11 00:00:00,20,TYPE2,FAULT6,LEVEL4,147 161 186 130 102 108 194 182,SUCCESS
FAULT3729,NODE363,0,2020-05-15 00:00:00,2020-05-08 00:00:00,17,TYPE5,FAULT3,LEVEL5,202 178 74 83 148 64 144 38 188 22 142 169 203,SUCCESS
FAULT920,NODE475,0,2020-05-13 00:00:00,2020-05-12 00:00:00,2,TYPE2,FAULT8,LEVEL5,126 109 9 112 88,SUCCESS
FAULT9605,NODE424,0,2020-07-13 00:00:00,2020-07-05 00:00:00,12,TYPE3,FAULT4,LEVEL4,202 128 138 167 60 14 172 184 161 30 198 9 192 194 200,SUCCESS
FAULT1087,NODE202,1,2020-09-24 00:00:00,2020-09-14 00:00:00,13,TYPE5,FAULT3,LEVEL2,23 44 112 146 166 108 81 177 37 180,FAIL
FAULT3048,NODE82,0,2020-12-10 00:00:00,2020-12-05 00:00:00,1,TYPE3,FAULT9,LEVEL1,6 69 13 79 100 193 199 93 31 188 117 80,SUCCESS
FAULT3298,NODE101,0,2020-03-25 00:00:00,2020-03-17 00:00:00,1,TYPE1,FAULT2,LEVEL1,111 46 45 163 10 89 188 94 160 132 43 109 18 126,SUCCESS
FAULT8143,NODE202,0,2020-01-06 00:00:00,2020-01-01 00:00:00,8,TYPE1,FAULT6,LEVEL3,85 192 139 170 195 34 169 60 105 142 200 177 196 174 16,SUCCESS
FAULT8167,NODE426,1,2020-06-27 00:00:00,2020-06-16 00:00:00,2,TYPE4,FAULT9,LEVEL3,113 118 40 34 178 43 76 104 121 197 78 200,FAIL
FAULT884,NODE437,0,2020-05-11 00:00:00,2020-05-03 00:00:00,8,TYPE2,FAULT1,LEVEL1,38 70 134 103 148 4 26 37 72 133 201 201,FAIL
FAULT2225,NODE351,0,2020-06-28 00:00:00,2020-06-20 00:00:00,17,TYPE4,FAULT3,LEVEL1,89 179 97 160 124 87 78 167 1,SUCCESS
FAULT1383,NODE121,1,2020-07-23 00:00:00,2020-07-08 00:00:00,13,TYPE5,FAULT3,LEVEL5,23 19 92 35 183,FAIL
FAULT2682,NODE116,0,2020-09-09 00:00:00,2020-09-01 00:00:00,3,TYPE4,FAULT8,LEVEL5,191 103 119 43 28 145 29 86 89 143 13 66 15,SUCCESS
FAULT6792,NODE150,1,2020-12-28 00:00:00,2020-12-09 00:00:00,1,TYPE3,FAULT9,LEVEL1,99 41 45 172 134 62 178 192 97 159 195 138 202 201,FAIL
FAULT8595,NODE420,2,2021-01-06 00:00:00,2020-12-18 00:00:00,20,TYPE2,FAULT7,LEVEL3,41 128 161 39 169 146 35 141 133 122 17 127 142 132,FAIL
FAULT3583,NODE176,0,2020-06-17 00:00:00,2020-06-13 00:00:00,6,TYPE2,FAULT3,LEVEL4,183 7 91 38 161 87 181 117 142 75 101 137 147 201,FAIL
FAULT891,NODE372,0,2020-11-29 00:00:00,2020-11-25 00:00:00,6,TYPE1,FAULT8,LEVEL1,14 44 30 35 126 43 173 19 50 108 161 156 150 202,FAIL
FAULT8524,NODE325,0,2020-03-15 00:00:00,2020-03-12 00:00:00,1,TYPE2,FAULT2,LEVEL5,168 19 125 37 109 104 203,SUCCESS
FAULT1125,NODE287,1,2020-03-14 00:00:00,2020-03-04 00:00:00,20,TYPE1,FAULT3,LEVEL3,102 15 153 53 202,FAIL
FAULT5436,NODE304,0,2020-03-19 00:00:00,2020-03-13 00:00:00,16,TYPE2,FAULT9,LEVEL1,74 165 17 50 44 134 203,FAIL
FAULT7763,NODE156,2,2020-10-29 00:00:00,2020-10-12 00:00:00,2,TYPE1,FAULT6,LEVEL1,194 178 187 3 179 151 106 173,FAIL
FAULT3958,NODE360,0,2020-12-27 00:00:00,2020-12-17 00:00:00,15,TYPE3,FAULT7,LEVEL4,82 10 160 156 46 163 178 159 45 111 168 65,FAIL
FAULT4658,NODE158,1,2020-12-17 00:00:00,2020-12-10 00:00:00,4,TYPE3,FAULT8,LEVEL4,164 151 10 116 73 49 113 83 197,SUCCESS
